URL,Label,X,Y,W,H
https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_205_V_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,1960,1921,66,80
https://stacks.stanford.edu/image/iiif/wk321dt4676%2F094_21_V_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,505,945,149,134
https://stacks.stanford.edu/image/iiif/nm203xw8381%2F002I_076_R_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,852,2015,164,395
https://stacks.stanford.edu/image/iiif/js431dq0778%2F321_037_R_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,807,1238,106,55
https://stacks.stanford.edu/image/iiif/hp146pz7537%2F072_7_R_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,82,379,53,94
https://stacks.stanford.edu/image/iiif/rf713dy4795%2F484_610_R_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,988,241,51,71
https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_225_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,1127,615,91,88
https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_096_R_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,1250,1119,179,232
https://stacks.stanford.edu/image/iiif/wx717zj2675%2F048_043_R_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,593,1501,28,44
https://stacks.stanford.edu/image/iiif/sw561ph9670%2F468_015_V_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,1084,1323,69,124
https://stacks.stanford.edu/image/iiif/wd305nz9008%2F281_069_R_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,331,446,69,89
https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_187_R_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,1894,2477,66,76
https://stacks.stanford.edu/image/iiif/my719tj3506%2F031_111_V_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,659,1486,646,70
https://stacks.stanford.edu/image/iiif/nd020zt5485%2F131_115_V_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,540,1016,110,92
https://stacks.stanford.edu/image/iiif/qx685bd1288%2F317_190_R_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,736,1382,91,84
https://stacks.stanford.edu/image/iiif/dw493fs0065%2F163_246_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,323,2391,279,238
https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_283_V_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,1720,763,51,60
https://stacks.stanford.edu/image/iiif/tn930ym5616%2F628_046_V_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,230,106,27,83
https://stacks.stanford.edu/image/iiif/sg012cr8689%2F470_009_V_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,833,101,59,81
https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_052_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,634,1129,81,88
https://stacks.stanford.edu/image/iiif/ky226pt1201%2F406_001_V_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,77,360,64,70
https://stacks.stanford.edu/image/iiif/jz069xd3008%2F269_72_V_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,2108,731,65,128
https://stacks.stanford.edu/image/iiif/cg531kv2466%2F302_077_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,1226,674,64,119
https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_012_R_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,894,1263,29,176
https://stacks.stanford.edu/image/iiif/vn209hf3082%2F505_102_R_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,39,789,59,65
https://stacks.stanford.edu/image/iiif/tj601fd3737%2F149_093_V_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,420,1705,304,331
https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_172_V_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,2158,1045,43,120
https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_106_V_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,199,523,41,290
https://stacks.stanford.edu/image/iiif/vp970qy1037%2F027_99_V_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,1353,1788,149,152
https://stacks.stanford.edu/image/iiif/nm203xw8381%2F002I_104_R_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,40,1213,43,228
https://stacks.stanford.edu/image/iiif/bp835wh7799%2F361_039_V_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,168,877,311,207
https://stacks.stanford.edu/image/iiif/wy783rb3141%2F146_224_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,374,1545,250,308
https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_042_V_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,340,1511,61,91
https://stacks.stanford.edu/image/iiif/vn209hf3082%2F505_006_R_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,204,733,76,91
https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_035_V_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,2150,492,35,48
https://stacks.stanford.edu/image/iiif/wn160sd8740%2F273_82_V_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,612,401,205,67
https://stacks.stanford.edu/image/iiif/qj220gv8417%2F139_84_R_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,14,1554,194,258
https://stacks.stanford.edu/image/iiif/wy783rb3141%2F146_286_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,435,1946,281,366
https://stacks.stanford.edu/image/iiif/qx685bd1288%2F317_198_V_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,657,632,96,62
https://stacks.stanford.edu/image/iiif/hg583np7605%2F186_92_V_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,483,1363,24,47
https://stacks.stanford.edu/image/iiif/cg362wn0438%2F150_99_V_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,1246,1985,115,104
https://stacks.stanford.edu/image/iiif/tn930ym5616%2F628_123_R_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,561,958,231,72
https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_267_V_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,1419,154,65,77
https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_177_R_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,825,687,62,83
https://stacks.stanford.edu/image/iiif/gm669vs3001%2F058_114_R_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,1971,1104,43,144
https://stacks.stanford.edu/image/iiif/yp193mg4537%2F473_030_V_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,779,675,51,73
https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_281_V_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,1979,1254,119,83
https://stacks.stanford.edu/image/iiif/hw998hp3077%2F461_087_V_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,981,909,93,124
https://stacks.stanford.edu/image/iiif/sn284rv5537%2F462_047_V_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,227,1498,92,152
https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_066_R_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,1458,2232,138,70
https://stacks.stanford.edu/image/iiif/wq149yj5620%2F438_019_V_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,497,684,26,122
https://stacks.stanford.edu/image/iiif/yp193mg4537%2F473_170_R_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,1,1069,144,134
https://stacks.stanford.edu/image/iiif/kw873ng3844%2F030_87_R_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,529,555,133,86
https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_275_R_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,1019,1953,52,66
https://stacks.stanford.edu/image/iiif/jm097by4127%2F511_007_V_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,1459,454,62,75
https://stacks.stanford.edu/image/iiif/dt053nh0820%2F002III_324_R_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,657,791,92,94
https://stacks.stanford.edu/image/iiif/fs743fm9703%2F046_013a_V_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,1158,406,151,83
https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_248_V_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,1115,421,51,62
https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_129_V_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,373,1864,106,150
https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_159_V_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,312,1418,64,52
https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_032_V_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,1406,566,18,76
https://stacks.stanford.edu/image/iiif/sx200wv7668%2F044_151_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,83,1451,265,292
https://stacks.stanford.edu/image/iiif/qd527zm3425%2F041_227_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,1440,136,97,133
https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_222_V_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,1505,1675,87,57
https://stacks.stanford.edu/image/iiif/fz541vq7367%2F164_45_R_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,26,793,133,96
https://stacks.stanford.edu/image/iiif/qx685bd1288%2F317_142_R_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,860,409,20,54
https://stacks.stanford.edu/image/iiif/xv032gf3763%2F310_033_V_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,944,218,113,186
https://stacks.stanford.edu/image/iiif/hr471qc4349%2F437_146_R_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,787,119,74,51
https://stacks.stanford.edu/image/iiif/wy783rb3141%2F146_148_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,469,1792,60,273
https://stacks.stanford.edu/image/iiif/wy783rb3141%2F146_313_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,1,475,150,247
https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_120_R_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,1465,1974,356,860
https://stacks.stanford.edu/image/iiif/qt747ct6627%2F161_78_V_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,90,1430,33,67
https://stacks.stanford.edu/image/iiif/nr257ff7994%2F415_200_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,240,1184,237,149
https://stacks.stanford.edu/image/iiif/jc891dg8213%2F252_66_V_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,706,848,65,88
https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_077_V_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,930,944,56,64
https://stacks.stanford.edu/image/iiif/pq756vs0720%2F292_025_V_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,332,2038,301,455
https://stacks.stanford.edu/image/iiif/hr471qc4349%2F437_227_R_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,473,933,61,61
https://stacks.stanford.edu/image/iiif/dm156pk7342%2F190_406_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,295,1691,40,102
https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_114_TC_46/full/pct:40/0/default.jpg,9-Enlarged_Capitals,1300,1168,68,77
