URL,Label,X,Y,W,H
https://stacks.stanford.edu/image/iiif/wx717zj2675%2F048_182_R_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,469,235,328,359
https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_261_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,1251,1886,207,404
https://stacks.stanford.edu/image/iiif/hv214nw9015%2F295_102_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,414,1795,449,271
https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_014_R_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,374,1375,90,907
https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_164_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,560,292,175,172
https://stacks.stanford.edu/image/iiif/hr471qc4349%2F437_119_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,1209,1116,156,133
https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_187_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,1419,2424,234,239
https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_160_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,426,2038,28,587
https://stacks.stanford.edu/image/iiif/hr471qc4349%2F437_177_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,1212,163,152,107
https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_227_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,651,826,246,605
https://stacks.stanford.edu/image/iiif/kb304wh5721%2F327_207_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,181,740,116,253
https://stacks.stanford.edu/image/iiif/xj710dc7305%2F029_140_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,1361,1609,122,307
https://stacks.stanford.edu/image/iiif/sw561ph9670%2F468_016_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,490,1116,149,341
https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_302_R_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,225,2002,228,1093
https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_153_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,104,2056,278,394
https://stacks.stanford.edu/image/iiif/kb304wh5721%2F327_048_R_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,713,1062,135,194
https://stacks.stanford.edu/image/iiif/wx717zj2675%2F048_205_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,201,602,332,533
https://stacks.stanford.edu/image/iiif/ky226pt1201%2F406_027_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,608,1264,71,456
https://stacks.stanford.edu/image/iiif/tn930ym5616%2F628_028_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,130,357,120,147
https://stacks.stanford.edu/image/iiif/sw561ph9670%2F468_122_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,1044,1344,193,1009
https://stacks.stanford.edu/image/iiif/nh671tc2872%2F066A_010_R_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,79,1541,126,483
https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_186_R_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,641,1377,137,796
https://stacks.stanford.edu/image/iiif/hv214nw9015%2F295_019_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,1472,1112,176,232
https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_212_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,349,1940,393,646
https://stacks.stanford.edu/image/iiif/mk506vd5013%2F263_102_R_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,29,1012,125,155
https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_217_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,1449,1708,130,673
https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_152_R_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,973,1634,143,511
https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_204_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,1366,1009,96,342
https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_066_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,1495,295,151,266
https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_154_R_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,102,1034,79,241
https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_132_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,1265,1091,252,669
https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_122_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,436,289,206,289
https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_096_R_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,59,2001,187,775
https://stacks.stanford.edu/image/iiif/kb304wh5721%2F327_182_R_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,729,1317,119,340
https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_138_R_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,964,1584,173,1157
https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_131_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,432,2337,55,176
https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_226_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,739,2141,168,560
https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_225_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,94,977,119,242
https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_433_R_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,338,863,147,184
https://stacks.stanford.edu/image/iiif/kb304wh5721%2F327_187_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,178,436,107,265
https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_062_R_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,913,2201,141,566
https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_247_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,715,2110,206,145
https://stacks.stanford.edu/image/iiif/ws512bd6784%2F425_019_R_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,107,2351,406,609
https://stacks.stanford.edu/image/iiif/vv058df9042%2F033_74_R_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,859,293,170,172
https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_126_R_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,936,1531,286,1454
https://stacks.stanford.edu/image/iiif/tn930ym5616%2F628_105_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,188,389,116,152
https://stacks.stanford.edu/image/iiif/xk876dn8316%2F485_065_R_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,12,657,158,308
https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_197_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,54,1798,192,220
https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_50_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,499,1659,195,875
https://stacks.stanford.edu/image/iiif/kb304wh5721%2F327_194_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,192,403,105,200
https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_081_R_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,1095,931,159,160
https://stacks.stanford.edu/image/iiif/zh635rv2202%2F402_079_R_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,34,256,214,598
https://stacks.stanford.edu/image/iiif/bg021sq9590%2F200_8_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,381,1415,356,611
https://stacks.stanford.edu/image/iiif/sn284rv5537%2F462_082a_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,779,193,126,167
https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_231_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,1338,2011,138,394
https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_167_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,1273,2392,187,265
https://stacks.stanford.edu/image/iiif/ns652yk6818%2F266_310_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,1075,1219,297,1566
https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_325_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,1313,662,153,1227
https://stacks.stanford.edu/image/iiif/wh417sx8653%2F441_059_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,41,403,235,458
https://stacks.stanford.edu/image/iiif/sw561ph9670%2F468_102_R_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,80,1024,112,428
https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_329_R_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,753,460,295,1168
https://stacks.stanford.edu/image/iiif/gy884xh4155%2F262_50_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,409,2533,313,440
https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_71_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,650,580,146,1136
https://stacks.stanford.edu/image/iiif/wz774ws7198%2F092_104_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,1256,1044,183,281
https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_72_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,1801,206,111,268
https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_91_R_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,168,1441,205,419
https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_214_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,1359,344,142,782
https://stacks.stanford.edu/image/iiif/vp970qy1037%2F027_164_R_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,865,1649,224,744
https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_104_R_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,687,1079,283,1210
https://stacks.stanford.edu/image/iiif/xj710dc7305%2F029_152_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,1442,2370,127,257
https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_350_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,653,1071,168,639
https://stacks.stanford.edu/image/iiif/nh671tc2872%2F066A_062_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,241,1315,135,248
https://stacks.stanford.edu/image/iiif/tn930ym5616%2F628_129_R_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,1,125,96,208
https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_163_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,65,250,198,212
https://stacks.stanford.edu/image/iiif/wx717zj2675%2F048_125_R_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,510,297,64,107
https://stacks.stanford.edu/image/iiif/tn930ym5616%2F628_103_R_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,1,52,95,226
https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_257_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,1505,2390,138,155
https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_160_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,412,883,182,294
https://stacks.stanford.edu/image/iiif/wn160sd8740%2F273_124_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,538,1581,73,281
https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_219_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,53,253,179,261
https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_91_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,609,401,462,1663
https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_332_R_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,208,1189,142,273
https://stacks.stanford.edu/image/iiif/xq358rn9921%2F202_63_R_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,190,204,242,370
https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_073_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,755,2503,181,196
https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_030_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,780,2316,139,228
https://stacks.stanford.edu/image/iiif/vn209hf3082%2F505_130_R_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,1,1742,41,110
https://stacks.stanford.edu/image/iiif/bg021sq9590%2F200_56_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,453,1256,669,362
https://stacks.stanford.edu/image/iiif/xv032gf3763%2F310_088_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,814,500,319,521
https://stacks.stanford.edu/image/iiif/kb304wh5721%2F327_188_R_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,773,710,98,231
https://stacks.stanford.edu/image/iiif/qk423pn9162%2F011_140_R_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,1,1809,218,393
https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_091_R_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,773,768,138,384
https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_032_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,1438,2377,173,227
https://stacks.stanford.edu/image/iiif/xp413cf5125%2F319_027_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,284,1199,112,166
https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_017_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,816,1140,97,267
https://stacks.stanford.edu/image/iiif/kb304wh5721%2F327_185_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,163,1163,64,197
https://stacks.stanford.edu/image/iiif/xk876dn8316%2F485_026_R_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,820,790,191,1198
https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_437_R_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,118,165,274,268
https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_66_R_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,105,717,246,1123
https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_028_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,710,738,99,357
https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_013_R_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,1198,2411,183,280
https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_290_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,1513,907,128,187
https://stacks.stanford.edu/image/iiif/xj710dc7305%2F029_108_R_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,904,1110,244,654
https://stacks.stanford.edu/image/iiif/kb304wh5721%2F327_184_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,190,944,105,149
https://stacks.stanford.edu/image/iiif/js431dq0778%2F321_215_R_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,15,937,135,184
https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_006_R_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,229,2308,223,453
https://stacks.stanford.edu/image/iiif/xj710dc7305%2F029_109_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,225,526,467,490
https://stacks.stanford.edu/image/iiif/rf713dy4795%2F484_644_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,211,1476,46,145
https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_299_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,315,608,86,1666
https://stacks.stanford.edu/image/iiif/kb304wh5721%2F327_123_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,852,1406,139,301
https://stacks.stanford.edu/image/iiif/vp970qy1037%2F027_118_R_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,909,1877,221,188
https://stacks.stanford.edu/image/iiif/hp146pz7537%2F072_14_R_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,9,1153,265,517
https://stacks.stanford.edu/image/iiif/vp970qy1037%2F027_139_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,1287,1830,190,150
https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_158_R_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,335,1748,81,327
https://stacks.stanford.edu/image/iiif/xk876dn8316%2F485_180_R_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,784,1222,204,266
https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_160_R_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,134,210,203,770
https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_139_R_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,249,1519,164,239
https://stacks.stanford.edu/image/iiif/xj710dc7305%2F029_036_R_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,1,1735,155,490
https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_323_R_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,1286,459,96,378
https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_191_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,672,1679,273,562
https://stacks.stanford.edu/image/iiif/vp970qy1037%2F027_203_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,753,1795,151,142
https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_84_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,683,536,246,480
https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_112_R_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,821,761,343,1745
https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_070_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,1218,624,200,295
https://stacks.stanford.edu/image/iiif/kb304wh5721%2F327_067_R_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,85,584,143,218
https://stacks.stanford.edu/image/iiif/qk423pn9162%2F011_107_R_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,816,498,489,655
https://stacks.stanford.edu/image/iiif/hy311gn2645%2F451_017_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,371,660,298,439
https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_278_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,772,2380,90,153
https://stacks.stanford.edu/image/iiif/sw561ph9670%2F468_103_R_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,77,933,250,550
https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_088_R_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,706,813,110,273
https://stacks.stanford.edu/image/iiif/hb336yt8349%2F375_043_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,314,256,454,473
https://stacks.stanford.edu/image/iiif/hy311gn2645%2F451_083_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,190,2244,141,268
https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_280_R_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,180,326,173,786
https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_104_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,681,913,197,622
https://stacks.stanford.edu/image/iiif/tn930ym5616%2F628_067_R_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,5,962,123,153
https://stacks.stanford.edu/image/iiif/hv214nw9015%2F295_103_R_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,981,2060,379,269
https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_5_R_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,1431,2807,64,187
https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_45_R_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,166,1948,322,693
https://stacks.stanford.edu/image/iiif/hr471qc4349%2F437_189_R_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,734,155,147,138
https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_057_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,1509,2598,320,155
https://stacks.stanford.edu/image/iiif/qm817bv7839%2F400_036_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,283,1548,200,858
https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_007_R_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,110,1240,178,1220
https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_171_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,77,1249,171,177
https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_120_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,1450,1062,104,132
https://stacks.stanford.edu/image/iiif/xk876dn8316%2F485_053_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,1213,1585,205,661
https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_142_R_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,904,2243,172,142
https://stacks.stanford.edu/image/iiif/hr471qc4349%2F437_124_R_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,847,1213,459,1425
https://stacks.stanford.edu/image/iiif/qk423pn9162%2F011_029_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,565,1442,530,486
https://stacks.stanford.edu/image/iiif/xp413cf5125%2F319_139_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,872,1190,233,148
https://stacks.stanford.edu/image/iiif/nh671tc2872%2F066A_062_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,820,1493,184,647
https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_111_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,1269,2343,220,342
https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_075_R_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,781,1861,136,688
https://stacks.stanford.edu/image/iiif/qj220gv8417%2F139_134_R_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,191,159,108,268
https://stacks.stanford.edu/image/iiif/xj710dc7305%2F029_065_R_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,166,875,120,255
https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_076_R_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,220,1952,209,293
https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_116_R_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,915,1378,105,916
https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_082_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,694,2585,106,568
https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_98_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,688,1864,248,1267
https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_153_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,269,781,297,717
https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_157_V_TC_46/full/pct:40/0/default.jpg,6-Litterae_Notabiliores,337,771,225,390
