URL,Label,X,Y,W,H
https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_598_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,630,1273,195,36
https://stacks.stanford.edu/image/iiif/bt590jk0961%2F481_241_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,439,664,353,40
https://stacks.stanford.edu/image/iiif/vf742yx0561%2F062_36_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,310,406,85,41
https://stacks.stanford.edu/image/iiif/ky226pt1201%2F406_039_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1293,1539,76,37
https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_290_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1322,1094,91,38
https://stacks.stanford.edu/image/iiif/rf713dy4795%2F484_004_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,655,2213,575,83
https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_218_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,507,598,142,39
https://stacks.stanford.edu/image/iiif/fc862jh5847%2F309_77_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,323,1495,158,65
https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_562_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1260,21,220,80
https://stacks.stanford.edu/image/iiif/mq337vq8802%2F397_073_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,180,1294,108,45
https://stacks.stanford.edu/image/iiif/mq337vq8802%2F397_021_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1022,564,129,48
https://stacks.stanford.edu/image/iiif/sg012cr8689%2F470_101_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,779,1148,135,55
https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_176_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1536,1164,164,41
https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_9_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1244,3083,568,80
https://stacks.stanford.edu/image/iiif/rx716zc6403%2F455_i_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,498,566,666,69
https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_118_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,2068,995,83,40
https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_136_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,731,688,116,50
https://stacks.stanford.edu/image/iiif/sk997cn6567%2F230_068_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,889,2367,256,44
https://stacks.stanford.edu/image/iiif/rx716zc6403%2F455_075_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,871,1250,357,45
https://stacks.stanford.edu/image/iiif/sk997cn6567%2F230_010_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1398,199,185,49
https://stacks.stanford.edu/image/iiif/cy895rg0439%2F047_91_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,23,1296,339,73
https://stacks.stanford.edu/image/iiif/jy663fr8353%2F404_054_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1275,63,334,47
https://stacks.stanford.edu/image/iiif/tr552jm2166%2F312_300_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1513,605,199,97
https://stacks.stanford.edu/image/iiif/sk997cn6567%2F230_047_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,42,2161,133,59
https://stacks.stanford.edu/image/iiif/vy908wk5791%2F366_128_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,916,1588,509,48
https://stacks.stanford.edu/image/iiif/sz190cj0067%2F204_42_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,462,571,107,51
https://stacks.stanford.edu/image/iiif/df920pp7276%2F184_92_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1174,2838,517,114
https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_129_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,343,2820,121,31
https://stacks.stanford.edu/image/iiif/cy895rg0439%2F047_161_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1174,906,282,76
https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_098_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,258,2348,111,38
https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_viii_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1172,995,701,75
https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_a_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1805,1419,184,29
https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_105_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1177,2637,175,67
https://stacks.stanford.edu/image/iiif/xd956wx5361%2F022_vii_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1069,1236,98,46
https://stacks.stanford.edu/image/iiif/bj009wm8755%2F111_325_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,830,2745,404,85
https://stacks.stanford.edu/image/iiif/qd527zm3425%2F041_080_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,580,1409,332,97
https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_115_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1116,307,229,72
https://stacks.stanford.edu/image/iiif/xr745mn3815%2F480_199_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,506,232,311,56
https://stacks.stanford.edu/image/iiif/xr745mn3815%2F480_232_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,510,192,293,52
https://stacks.stanford.edu/image/iiif/jy445fd9276%2F277_98_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,835,579,241,37
https://stacks.stanford.edu/image/iiif/hg583np7605%2F186_91_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,49,1539,217,38
https://stacks.stanford.edu/image/iiif/jv228wq5037%2F385_035_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1077,1581,310,43
https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_8_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,725,1973,196,56
https://stacks.stanford.edu/image/iiif/vf742yx0561%2F062_10_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1097,862,81,31
https://stacks.stanford.edu/image/iiif/jm097by4127%2F511_135_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,490,2044,200,43
https://stacks.stanford.edu/image/iiif/gn055tc5638%2F300_3_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,116,2210,579,73
https://stacks.stanford.edu/image/iiif/hv214nw9015%2F295_iv_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1839,1012,204,48
https://stacks.stanford.edu/image/iiif/sg012cr8689%2F470_094_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,800,1072,183,53
https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_098_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,732,1235,103,43
https://stacks.stanford.edu/image/iiif/gn055tc5638%2F300_24_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1243,774,210,68
https://stacks.stanford.edu/image/iiif/hp146pz7537%2F072_39_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,886,1561,108,52
https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_196_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1186,3027,231,38
https://stacks.stanford.edu/image/iiif/vf742yx0561%2F062_29_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1694,2740,427,32
https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_139_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,875,803,126,62
https://stacks.stanford.edu/image/iiif/fn354xs7634%2F004_277_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,651,2647,197,58
https://stacks.stanford.edu/image/iiif/cy895rg0439%2F047_115_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1644,1994,422,64
https://stacks.stanford.edu/image/iiif/nz663nv2057%2F023_090_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1167,282,266,69
https://stacks.stanford.edu/image/iiif/mq337vq8802%2F397_094_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,2015,1470,108,46
https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_114_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1179,980,175,61
https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_249_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,389,1485,102,39
https://stacks.stanford.edu/image/iiif/vp970qy1037%2F027_204_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,268,2133,103,47
https://stacks.stanford.edu/image/iiif/sc624xj6187%2F356_132_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,585,2030,264,72
https://stacks.stanford.edu/image/iiif/hb336yt8349%2F375_093_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1324,1403,117,51
https://stacks.stanford.edu/image/iiif/vf742yx0561%2F062_37_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,985,1343,100,43
https://stacks.stanford.edu/image/iiif/qv912yv7154%2F229_11_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1982,1306,304,54
https://stacks.stanford.edu/image/iiif/vp970qy1037%2F027_220_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1581,1438,157,45
https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_198_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1011,527,218,53
https://stacks.stanford.edu/image/iiif/ck580gj8781%2F231_092_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,717,411,172,58
https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_159_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,777,2220,185,37
https://stacks.stanford.edu/image/iiif/ky226pt1201%2F406_fib_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1430,169,245,55
https://stacks.stanford.edu/image/iiif/ky226pt1201%2F406_058_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,479,341,90,36
https://stacks.stanford.edu/image/iiif/vf742yx0561%2F062_206_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1037,2148,134,60
https://stacks.stanford.edu/image/iiif/rb296hb9129%2F214_075_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1151,1750,222,90
https://stacks.stanford.edu/image/iiif/xd956wx5361%2F022_xiv_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,351,1939,137,39
https://stacks.stanford.edu/image/iiif/wz774ws7198%2F092_174_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1629,1737,503,53
https://stacks.stanford.edu/image/iiif/xq050qp5257%2F267_61_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,314,1529,198,34
https://stacks.stanford.edu/image/iiif/vf742yx0561%2F062_9_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,307,1122,165,42
https://stacks.stanford.edu/image/iiif/zp389vb9685%2F228_051_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,802,1420,160,61
https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_68_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1034,2546,125,55
https://stacks.stanford.edu/image/iiif/bj009wm8755%2F111_075_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,948,2289,414,97
https://stacks.stanford.edu/image/iiif/jy445fd9276%2F277_103_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,752,627,318,34
https://stacks.stanford.edu/image/iiif/mq337vq8802%2F397_132_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,714,1981,200,42
https://stacks.stanford.edu/image/iiif/ky226pt1201%2F406_064_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1080,1082,82,33
https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_30_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1879,1461,108,52
https://stacks.stanford.edu/image/iiif/xd956wx5361%2F022_iii_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,646,2794,122,51
https://stacks.stanford.edu/image/iiif/mq337vq8802%2F397_058_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1817,1032,143,46
https://stacks.stanford.edu/image/iiif/vv058df9042%2F033_93_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1700,1777,118,59
https://stacks.stanford.edu/image/iiif/fh878gz0315%2F198_iii_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,80,546,242,68
https://stacks.stanford.edu/image/iiif/nh464gk4498%2F107_25_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1071,960,300,43
https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_19_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,661,1991,166,62
https://stacks.stanford.edu/image/iiif/sg012cr8689%2F470_100_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,859,932,302,57
https://stacks.stanford.edu/image/iiif/sn284rv5537%2F462_065_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,387,718,149,47
https://stacks.stanford.edu/image/iiif/jz069xd3008%2F269_80_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1326,955,670,68
https://stacks.stanford.edu/image/iiif/yp193mg4537%2F473_077_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,338,1387,101,47
https://stacks.stanford.edu/image/iiif/vp970qy1037%2F027_142_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,849,489,90,42
https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_64_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1103,2225,192,64
https://stacks.stanford.edu/image/iiif/fn354xs7634%2F004_200_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,760,1590,142,57
https://stacks.stanford.edu/image/iiif/wx717zj2675%2F048_095_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,896,130,390,28
https://stacks.stanford.edu/image/iiif/cg362wn0438%2F150_118_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1504,1525,283,52
https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_079_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1164,1210,93,40
https://stacks.stanford.edu/image/iiif/wd305nz9008%2F281_107_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,594,1286,132,51
https://stacks.stanford.edu/image/iiif/rb296hb9129%2F214_006_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,991,1095,149,41
https://stacks.stanford.edu/image/iiif/mq337vq8802%2F397_109_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1593,897,132,51
https://stacks.stanford.edu/image/iiif/rf713dy4795%2F484_657_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,353,1466,202,39
https://stacks.stanford.edu/image/iiif/hg583np7605%2F186_94_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,722,1472,291,38
https://stacks.stanford.edu/image/iiif/pq756vs0720%2F292_004_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,846,2441,601,69
https://stacks.stanford.edu/image/iiif/wp309nt7987%2F065_131_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1068,141,853,79
https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_58_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,725,1790,109,54
https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_032_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,852,1230,72,33
https://stacks.stanford.edu/image/iiif/jz764vk2561%2F315_44_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1146,2099,128,46
https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_550_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1265,64,219,41
https://stacks.stanford.edu/image/iiif/bq166fm4860%2F449_094_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1066,858,160,80
https://stacks.stanford.edu/image/iiif/jz764vk2561%2F315_44_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1303,808,435,42
https://stacks.stanford.edu/image/iiif/vf742yx0561%2F062_34_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1123,2436,219,29
https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_243_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1434,1873,159,48
https://stacks.stanford.edu/image/iiif/sk997cn6567%2F230_074_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,115,1050,210,41
https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_160_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,209,2948,283,67
https://stacks.stanford.edu/image/iiif/tn930ym5616%2F628_027_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,136,345,128,57
https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_014_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1023,584,151,75
https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_332_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,383,2626,158,46
https://stacks.stanford.edu/image/iiif/fc862jh5847%2F309_53_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,993,2873,195,67
https://stacks.stanford.edu/image/iiif/mq337vq8802%2F397_086_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1939,2302,105,49
https://stacks.stanford.edu/image/iiif/mq337vq8802%2F397_155_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1503,536,633,65
https://stacks.stanford.edu/image/iiif/ky226pt1201%2F406_023_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1283,1021,100,36
https://stacks.stanford.edu/image/iiif/xj710dc7305%2F029_148_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1365,2214,118,46
https://stacks.stanford.edu/image/iiif/tq577rd4321%2F469_143_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,909,391,220,43
https://stacks.stanford.edu/image/iiif/rs890dd0432%2F191_077_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,726,280,227,58
https://stacks.stanford.edu/image/iiif/kb304wh5721%2F327_122_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,747,1777,136,31
https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_059_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,2028,614,298,43
https://stacks.stanford.edu/image/iiif/zm232zn2115%2F160_a_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,122,2228,308,78
https://stacks.stanford.edu/image/iiif/kb304wh5721%2F327_079_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,383,379,346,25
https://stacks.stanford.edu/image/iiif/jy445fd9276%2F277_43_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,548,930,208,40
https://stacks.stanford.edu/image/iiif/rx716zc6403%2F455_083_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,175,1918,238,58
https://stacks.stanford.edu/image/iiif/hp566jq8781%2F367_105_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,932,2525,688,47
https://stacks.stanford.edu/image/iiif/xr745mn3815%2F480_187_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,597,525,149,41
https://stacks.stanford.edu/image/iiif/sk997cn6567%2F230_077_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1339,1579,327,51
https://stacks.stanford.edu/image/iiif/qv912yv7154%2F229_14_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1005,1456,377,51
https://stacks.stanford.edu/image/iiif/jy445fd9276%2F277_31_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,765,1304,293,34
https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_234_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1485,1308,302,37
https://stacks.stanford.edu/image/iiif/xd956wx5361%2F022_163_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,69,900,396,56
https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_022_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,989,2216,572,29
