"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_a_V_TC_46/4680,477,147,72/pct:40/0/default.jpg","4680","477","26","a V","147","72","1","2",""
"https://stacks.stanford.edu/image/iiif/rf713dy4795%2F484_c_R_FLD_O_TC_46/3917,4165,657,37/pct:40/0/default.jpg","3917","4165","484","c R","657","37","0","",""
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_a_V_TC_46/3457,5175,460,55/pct:40/0/default.jpg","3457","5175","26","a V","460","55","1","2",""
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_a_V_TC_46/370,6180,255,75/pct:40/0/default.jpg","370","6180","26","a V","255","75","0","",""
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_b_V_TC_46/4820,5432,207,85/pct:40/0/default.jpg","4820","5432","26","b V","207","85","1","2",""
"https://stacks.stanford.edu/image/iiif/rf713dy4795%2F484_b_c_V_FLD_A_TC_46/2995,5500,212,60/pct:40/0/default.jpg","2995","5500","484","b","212","60","0","",""
"https://stacks.stanford.edu/image/iiif/kc237kj0918%2F290_a_R_TC_46/2120,697,1330,182/pct:40/0/default.jpg","2120","697","290","a R","1330","182","0","",""
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_a_V_TC_46/3777,3902,127,62/pct:40/0/default.jpg","3777","3902","26","a V","127","62","1","2",""
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_b_R_TC_46/3030,4770,177,77/pct:40/0/default.jpg","3030","4770","26","b R","177","77","1","2",""
"https://stacks.stanford.edu/image/iiif/tj601fd3737%2F149_fib_TC_46/745,4587,662,87/pct:40/0/default.jpg","745","4587","149","fib","662","87","1","1",""
"https://stacks.stanford.edu/image/iiif/zp389vb9685%2F228_SFE_TC_46/517,1090,165,30/pct:40/0/default.jpg","517","1090","228","SFE","165","30","1","1",""
"https://stacks.stanford.edu/image/iiif/rf713dy4795%2F484_c_R_FLD_O_TC_46/2540,4157,95,37/pct:40/0/default.jpg","2540","4157","484","c R","95","37","0","",""
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_a_V_TC_46/1522,690,487,75/pct:40/0/default.jpg","1522","690","26","a V","487","75","1","2",""
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_a_V_TC_46/1275,5310,235,57/pct:40/0/default.jpg","1275","5310","26","a V","235","57","1","2",""
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_a_V_TC_46/1577,772,217,82/pct:40/0/default.jpg","1577","772","26","a V","217","82","1","2",""
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_a_V_TC_46/425,1007,980,65/pct:40/0/default.jpg","425","1007","26","a V","980","65","1","2",""
"https://stacks.stanford.edu/image/iiif/vx000hq8392%2F275_b_R_TC_46/1927,1040,375,75/pct:40/0/default.jpg","1927","1040","275","b R","375","75","0","",""
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_b_V_TC_46/1007,1625,195,52/pct:40/0/default.jpg","1007","1625","26","b V","195","52","1","2",""
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_b_V_TC_46/2567,3415,172,72/pct:40/0/default.jpg","2567","3415","26","b V","172","72","1","2",""
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_b_V_TC_46/2525,4917,275,75/pct:40/0/default.jpg","2525","4917","26","b V","275","75","1","2",""
